cluster_id,primary_entity,transaction_count,total_amount,date_range,transaction_ids,avg_risk_score,pattern_analysis
CLUSTER_098,41.766.545.3-375.977,48,27278152503,"{'start': '2023-03-07 17:07:00', 'end': '2025-05-20 22:28:55'}","['TXN_000151', 'TXN_000520', 'TXN_000567', 'TXN_000582', 'TXN_000587', 'TXN_000686', 'TXN_001087', 'TXN_001097', 'TXN_001198', 'TXN_001293', 'TXN_001295', 'TXN_001645', 'TXN_001747', 'TXN_001770', 'TXN_001958', 'TXN_002108', 'TXN_002605', 'TXN_002707', 'TXN_002875', 'TXN_002905', 'TXN_003163', 'TXN_003596', 'TXN_003694', 'TXN_003948', 'TXN_004236', 'TXN_004429', 'TXN_004623', 'TXN_004701', 'TXN_004750', 'TXN_004798', 'TXN_004991', 'TXN_005543', 'TXN_005922', 'TXN_005940', 'TXN_005955', 'TXN_006416', 'TXN_006705', 'TXN_006731', 'TXN_006741', 'TXN_006836', 'TXN_006863', 'TXN_006917', 'TXN_006979', 'TXN_007176', 'TXN_007321', 'TXN_007729', 'TXN_007789', 'TXN_007882']",93.60416666666667,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_099,93.864.307.4-655.711,67,77995071748,"{'start': '2023-03-04 15:15:00', 'end': '2025-05-17 00:51:03'}","['TXN_000153', 'TXN_000334', 'TXN_000477', 'TXN_000550', 'TXN_000604', 'TXN_000638', 'TXN_000646', 'TXN_000799', 'TXN_000915', 'TXN_000947', 'TXN_001068', 'TXN_001188', 'TXN_001412', 'TXN_001549', 'TXN_001595', 'TXN_001667', 'TXN_001774', 'TXN_001832', 'TXN_001889', 'TXN_002081', 'TXN_002140', 'TXN_002189', 'TXN_002627', 'TXN_002731', 'TXN_002865', 'TXN_002903', 'TXN_002911', 'TXN_003042', 'TXN_003062', 'TXN_003156', 'TXN_003178', 'TXN_003301', 'TXN_003429', 'TXN_003477', 'TXN_003605', 'TXN_003743', 'TXN_003762', 'TXN_003887', 'TXN_004095', 'TXN_004130', 'TXN_004147', 'TXN_004267', 'TXN_004434', 'TXN_004593', 'TXN_004652', 'TXN_004794', 'TXN_004829', 'TXN_004836', 'TXN_004852', 'TXN_004888', 'TXN_004915', 'TXN_004929', 'TXN_005134', 'TXN_005148', 'TXN_005497', 'TXN_005552', 'TXN_005606', 'TXN_005669', 'TXN_005760', 'TXN_005807', 'TXN_005877', 'TXN_005959', 'TXN_006335', 'TXN_006947', 'TXN_006958', 'TXN_006990', 'TXN_007343']",95.2089552238806,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_100,83.762.510.4-913.795,30,17236016453,"{'start': '2023-03-04 11:54:00', 'end': '2025-05-26 17:47:34'}","['TXN_000154', 'TXN_000354', 'TXN_000366', 'TXN_000949', 'TXN_001117', 'TXN_001273', 'TXN_001755', 'TXN_002217', 'TXN_002223', 'TXN_002337', 'TXN_003026', 'TXN_003301', 'TXN_003416', 'TXN_003647', 'TXN_003823', 'TXN_004073', 'TXN_004988', 'TXN_005208', 'TXN_005234', 'TXN_005388', 'TXN_005461', 'TXN_005486', 'TXN_006068', 'TXN_006101', 'TXN_006622', 'TXN_006831', 'TXN_006958', 'TXN_007010', 'TXN_007509', 'TXN_007981']",93.46666666666667,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_101,17.764.507.1-768.809,26,12867356586,"{'start': '2023-03-25 18:51:00', 'end': '2025-05-15 23:10:45'}","['TXN_000156', 'TXN_000252', 'TXN_000688', 'TXN_000758', 'TXN_000793', 'TXN_001721', 'TXN_002511', 'TXN_002983', 'TXN_003092', 'TXN_003172', 'TXN_003319', 'TXN_003586', 'TXN_003692', 'TXN_004058', 'TXN_004332', 'TXN_004538', 'TXN_004644', 'TXN_004842', 'TXN_004965', 'TXN_005240', 'TXN_005301', 'TXN_005465', 'TXN_006281', 'TXN_006769', 'TXN_006997', 'TXN_007479']",92.65384615384616,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_102,80.327.262.9-231.211,63,87303341472,"{'start': '2023-03-01 18:52:00', 'end': '2025-05-27 17:02:09'}","['TXN_000159', 'TXN_000223', 'TXN_000740', 'TXN_000741', 'TXN_000800', 'TXN_000841', 'TXN_001036', 'TXN_001134', 'TXN_001411', 'TXN_001699', 'TXN_001702', 'TXN_001705', 'TXN_001790', 'TXN_001829', 'TXN_002126', 'TXN_002334', 'TXN_002344', 'TXN_002464', 'TXN_002578', 'TXN_002594', 'TXN_002603', 'TXN_002657', 'TXN_003459', 'TXN_003697', 'TXN_003725', 'TXN_003779', 'TXN_003800', 'TXN_003818', 'TXN_003888', 'TXN_003897', 'TXN_004001', 'TXN_004037', 'TXN_004066', 'TXN_004107', 'TXN_004510', 'TXN_004569', 'TXN_004771', 'TXN_004842', 'TXN_004875', 'TXN_004931', 'TXN_005012', 'TXN_005075', 'TXN_005127', 'TXN_005155', 'TXN_005225', 'TXN_005293', 'TXN_005352', 'TXN_005742', 'TXN_005830', 'TXN_005934', 'TXN_005984', 'TXN_006053', 'TXN_006147', 'TXN_006254', 'TXN_006293', 'TXN_006427', 'TXN_006540', 'TXN_006546', 'TXN_006744', 'TXN_007063', 'TXN_007064', 'TXN_007207', 'TXN_007789']",98.28571428571429,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_103,30.682.304.5-968.781,125,174850444187,"{'start': '2023-03-02 13:45:00', 'end': '2025-05-28 13:33:00'}","['TXN_000163', 'TXN_000235', 'TXN_000294', 'TXN_000385', 'TXN_000629', 'TXN_000660', 'TXN_000724', 'TXN_000760', 'TXN_000869', 'TXN_000913', 'TXN_000938', 'TXN_001022', 'TXN_001065', 'TXN_001087', 'TXN_001199', 'TXN_001236', 'TXN_001247', 'TXN_001458', 'TXN_001492', 'TXN_001503', 'TXN_001548', 'TXN_001551', 'TXN_001678', 'TXN_001711', 'TXN_001770', 'TXN_001809', 'TXN_001865', 'TXN_001937', 'TXN_001937', 'TXN_001988', 'TXN_002004', 'TXN_002013', 'TXN_002048', 'TXN_002087', 'TXN_002125', 'TXN_002148', 'TXN_002199', 'TXN_002258', 'TXN_002311', 'TXN_002335', 'TXN_002402', 'TXN_002508', 'TXN_002521', 'TXN_002547', 'TXN_002549', 'TXN_002594', 'TXN_002597', 'TXN_002667', 'TXN_002721', 'TXN_002825', 'TXN_002865', 'TXN_002911', 'TXN_002933', 'TXN_003000', 'TXN_003089', 'TXN_003090', 'TXN_003127', 'TXN_003152', 'TXN_003165', 'TXN_003284', 'TXN_003323', 'TXN_003444', 'TXN_003712', 'TXN_003719', 'TXN_003835', 'TXN_003942', 'TXN_003959', 'TXN_003983', 'TXN_004100', 'TXN_004208', 'TXN_004243', 'TXN_004396', 'TXN_004428', 'TXN_004463', 'TXN_004476', 'TXN_004628', 'TXN_004726', 'TXN_004769', 'TXN_004779', 'TXN_004789', 'TXN_004849', 'TXN_004868', 'TXN_004977', 'TXN_005050', 'TXN_005148', 'TXN_005169', 'TXN_005182', 'TXN_005185', 'TXN_005528', 'TXN_005551', 'TXN_005556', 'TXN_005637', 'TXN_005736', 'TXN_005846', 'TXN_005943', 'TXN_005968', 'TXN_006083', 'TXN_006142', 'TXN_006238', 'TXN_006290', 'TXN_006358', 'TXN_006360', 'TXN_006430', 'TXN_006483', 'TXN_006500', 'TXN_006520', 'TXN_006618', 'TXN_006647', 'TXN_006773', 'TXN_006838', 'TXN_006928', 'TXN_006951', 'TXN_007109', 'TXN_007157', 'TXN_007185', 'TXN_007220', 'TXN_007299', 'TXN_007304', 'TXN_007410', 'TXN_007498', 'TXN_007531', 'TXN_007567', 'TXN_007809', 'TXN_007867', 'TXN_007995']",99.36,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_104,26.576.170.1-685.975,56,95406836195,"{'start': '2023-03-08 13:52:00', 'end': '2025-05-28 14:33:10'}","['TXN_000176', 'TXN_000628', 'TXN_000845', 'TXN_000886', 'TXN_000952', 'TXN_001061', 'TXN_001181', 'TXN_001204', 'TXN_001481', 'TXN_001868', 'TXN_002131', 'TXN_002351', 'TXN_002370', 'TXN_002462', 'TXN_002465', 'TXN_002663', 'TXN_002966', 'TXN_002993', 'TXN_003099', 'TXN_003319', 'TXN_003339', 'TXN_003520', 'TXN_003565', 'TXN_003582', 'TXN_003679', 'TXN_003900', 'TXN_003939', 'TXN_003993', 'TXN_004009', 'TXN_004248', 'TXN_004441', 'TXN_004564', 'TXN_004749', 'TXN_004939', 'TXN_005065', 'TXN_005300', 'TXN_005404', 'TXN_005661', 'TXN_005667', 'TXN_006141', 'TXN_006150', 'TXN_006223', 'TXN_006353', 'TXN_006374', 'TXN_006394', 'TXN_006441', 'TXN_006471', 'TXN_006944', 'TXN_006962', 'TXN_007103', 'TXN_007149', 'TXN_007628', 'TXN_007656', 'TXN_007826', 'TXN_007935', 'TXN_007988']",98.53571428571429,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_105,93.702.361.5-848.663,54,100258881257,"{'start': '2023-03-06 10:00:00', 'end': '2025-05-26 05:03:09'}","['TXN_000180', 'TXN_000186', 'TXN_000489', 'TXN_000516', 'TXN_000562', 'TXN_001117', 'TXN_001280', 'TXN_001392', 'TXN_001394', 'TXN_001497', 'TXN_001835', 'TXN_002300', 'TXN_002421', 'TXN_002484', 'TXN_002539', 'TXN_002636', 'TXN_002760', 'TXN_002764', 'TXN_002803', 'TXN_003091', 'TXN_003300', 'TXN_003408', 'TXN_003685', 'TXN_003783', 'TXN_003824', 'TXN_004054', 'TXN_004335', 'TXN_004509', 'TXN_004703', 'TXN_004780', 'TXN_004798', 'TXN_004894', 'TXN_004976', 'TXN_005196', 'TXN_005290', 'TXN_005686', 'TXN_005777', 'TXN_005878', 'TXN_005907', 'TXN_006161', 'TXN_006189', 'TXN_006237', 'TXN_006747', 'TXN_006785', 'TXN_006895', 'TXN_007016', 'TXN_007160', 'TXN_007185', 'TXN_007437', 'TXN_007442', 'TXN_007518', 'TXN_007603', 'TXN_007668', 'TXN_007949']",96.79629629629629,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_106,56.182.315.4-437.775,117,193443358235,"{'start': '2023-03-07 08:32:00', 'end': '2025-05-21 00:45:55'}","['TXN_000181', 'TXN_000466', 'TXN_000547', 'TXN_000640', 'TXN_000696', 'TXN_000790', 'TXN_000842', 'TXN_000858', 'TXN_000954', 'TXN_000989', 'TXN_001024', 'TXN_001231', 'TXN_001242', 'TXN_001272', 'TXN_001419', 'TXN_001421', 'TXN_001422', 'TXN_001437', 'TXN_001472', 'TXN_001509', 'TXN_001648', 'TXN_001675', 'TXN_001694', 'TXN_001804', 'TXN_001867', 'TXN_001898', 'TXN_001971', 'TXN_002009', 'TXN_002048', 'TXN_002120', 'TXN_002222', 'TXN_002232', 'TXN_002236', 'TXN_002294', 'TXN_002323', 'TXN_002387', 'TXN_002433', 'TXN_002513', 'TXN_002523', 'TXN_002583', 'TXN_002616', 'TXN_002627', 'TXN_002778', 'TXN_002882', 'TXN_003046', 'TXN_003132', 'TXN_003213', 'TXN_003285', 'TXN_003399', 'TXN_003411', 'TXN_003415', 'TXN_003432', 'TXN_003871', 'TXN_003955', 'TXN_003977', 'TXN_003993', 'TXN_004008', 'TXN_004032', 'TXN_004067', 'TXN_004068', 'TXN_004090', 'TXN_004102', 'TXN_004121', 'TXN_004228', 'TXN_004258', 'TXN_004387', 'TXN_004387', 'TXN_004435', 'TXN_004450', 'TXN_004486', 'TXN_004731', 'TXN_004847', 'TXN_004915', 'TXN_005028', 'TXN_005387', 'TXN_005423', 'TXN_005425', 'TXN_005508', 'TXN_005745', 'TXN_005829', 'TXN_005882', 'TXN_005890', 'TXN_005996', 'TXN_006082', 'TXN_006119', 'TXN_006146', 'TXN_006233', 'TXN_006261', 'TXN_006289', 'TXN_006291', 'TXN_006439', 'TXN_006526', 'TXN_006563', 'TXN_006585', 'TXN_006627', 'TXN_006630', 'TXN_006671', 'TXN_006698', 'TXN_006701', 'TXN_006761', 'TXN_006799', 'TXN_006827', 'TXN_006902', 'TXN_006937', 'TXN_007032', 'TXN_007104', 'TXN_007117', 'TXN_007207', 'TXN_007233', 'TXN_007298', 'TXN_007394', 'TXN_007516', 'TXN_007523', 'TXN_007635', 'TXN_007840', 'TXN_007848', 'TXN_007963']",99.21367521367522,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_107,76.892.462.9-973.665,67,94160863207,"{'start': '2023-03-08 14:26:00', 'end': '2025-05-24 19:48:11'}","['TXN_000191', 'TXN_000366', 'TXN_000563', 'TXN_000658', 'TXN_000714', 'TXN_000736', 'TXN_000862', 'TXN_000868', 'TXN_000961', 'TXN_000967', 'TXN_000973', 'TXN_000986', 'TXN_001098', 'TXN_001119', 'TXN_001154', 'TXN_001275', 'TXN_001381', 'TXN_001437', 'TXN_001447', 'TXN_001862', 'TXN_001865', 'TXN_001867', 'TXN_001891', 'TXN_002175', 'TXN_002199', 'TXN_002228', 'TXN_002315', 'TXN_002371', 'TXN_002418', 'TXN_002653', 'TXN_002749', 'TXN_003331', 'TXN_003402', 'TXN_003424', 'TXN_003444', 'TXN_003661', 'TXN_003734', 'TXN_003924', 'TXN_003983', 'TXN_004021', 'TXN_004451', 'TXN_004823', 'TXN_004846', 'TXN_005241', 'TXN_005395', 'TXN_005413', 'TXN_005537', 'TXN_005770', 'TXN_005978', 'TXN_006043', 'TXN_006487', 'TXN_006596', 'TXN_006606', 'TXN_006865', 'TXN_006951', 'TXN_007027', 'TXN_007074', 'TXN_007210', 'TXN_007383', 'TXN_007417', 'TXN_007439', 'TXN_007634', 'TXN_007686', 'TXN_007723', 'TXN_007766', 'TXN_007925', 'TXN_007934']",98.14925373134328,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_108,86.607.731.4-256.170,34,13569733029,"{'start': '2023-03-16 15:24:00', 'end': '2025-05-28 23:16:56'}","['TXN_000202', 'TXN_000377', 'TXN_000711', 'TXN_000940', 'TXN_001026', 'TXN_001353', 'TXN_001518', 'TXN_001974', 'TXN_002101', 'TXN_002432', 'TXN_003109', 'TXN_003433', 'TXN_003460', 'TXN_004818', 'TXN_005142', 'TXN_005215', 'TXN_005294', 'TXN_005379', 'TXN_005434', 'TXN_005617', 'TXN_005867', 'TXN_005919', 'TXN_006197', 'TXN_006282', 'TXN_006437', 'TXN_006854', 'TXN_007076', 'TXN_007160', 'TXN_007515', 'TXN_007600', 'TXN_007721', 'TXN_007875', 'TXN_007921', 'TXN_007941']",92.44117647058823,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_109,69.286.601.8-110.423,59,92679967514,"{'start': '2023-03-03 08:35:00', 'end': '2025-04-25 07:42:13'}","['TXN_000210', 'TXN_000421', 'TXN_000564', 'TXN_000624', 'TXN_000684', 'TXN_000884', 'TXN_000912', 'TXN_000945', 'TXN_000999', 'TXN_001011', 'TXN_001053', 'TXN_001057', 'TXN_001301', 'TXN_001377', 'TXN_001785', 'TXN_001807', 'TXN_001897', 'TXN_002020', 'TXN_002092', 'TXN_002280', 'TXN_002424', 'TXN_002715', 'TXN_002807', 'TXN_002949', 'TXN_002968', 'TXN_003087', 'TXN_003240', 'TXN_003328', 'TXN_003564', 'TXN_003856', 'TXN_003886', 'TXN_004115', 'TXN_004134', 'TXN_004153', 'TXN_004316', 'TXN_004421', 'TXN_004668', 'TXN_004695', 'TXN_004786', 'TXN_004905', 'TXN_004941', 'TXN_005495', 'TXN_005555', 'TXN_005581', 'TXN_005839', 'TXN_006114', 'TXN_006196', 'TXN_006242', 'TXN_006286', 'TXN_006331', 'TXN_006372', 'TXN_006844', 'TXN_006919', 'TXN_006980', 'TXN_007395', 'TXN_007584', 'TXN_007689', 'TXN_007840', 'TXN_007932']",97.54237288135593,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_110,12.415.505.1-980.759,38,13569569179,"{'start': '2023-03-11 10:12:00', 'end': '2025-05-26 13:48:51'}","['TXN_000231', 'TXN_000358', 'TXN_000662', 'TXN_000978', 'TXN_001120', 'TXN_001122', 'TXN_001431', 'TXN_001517', 'TXN_001592', 'TXN_001737', 'TXN_002115', 'TXN_002478', 'TXN_002518', 'TXN_002607', 'TXN_002612', 'TXN_002634', 'TXN_002785', 'TXN_002839', 'TXN_002946', 'TXN_002964', 'TXN_003348', 'TXN_003361', 'TXN_003377', 'TXN_003438', 'TXN_003839', 'TXN_004026', 'TXN_004346', 'TXN_004428', 'TXN_004816', 'TXN_004993', 'TXN_005514', 'TXN_005563', 'TXN_005651', 'TXN_006146', 'TXN_006263', 'TXN_007006', 'TXN_007170', 'TXN_007239']",93.21052631578948,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_111,55.458.481.9-527.623,45,59729506195,"{'start': '2023-03-01 16:21:00', 'end': '2025-05-24 19:40:50'}","['TXN_000237', 'TXN_000325', 'TXN_000704', 'TXN_000854', 'TXN_001165', 'TXN_001192', 'TXN_001209', 'TXN_001236', 'TXN_001284', 'TXN_001617', 'TXN_001958', 'TXN_002083', 'TXN_002345', 'TXN_002451', 'TXN_002458', 'TXN_002802', 'TXN_002983', 'TXN_003040', 'TXN_003381', 'TXN_003583', 'TXN_003651', 'TXN_003873', 'TXN_003911', 'TXN_004102', 'TXN_004343', 'TXN_004358', 'TXN_004462', 'TXN_004635', 'TXN_004822', 'TXN_005347', 'TXN_005445', 'TXN_005520', 'TXN_005533', 'TXN_005747', 'TXN_006717', 'TXN_007057', 'TXN_007098', 'TXN_007296', 'TXN_007416', 'TXN_007458', 'TXN_007561', 'TXN_007597', 'TXN_007602', 'TXN_007740', 'TXN_007823']",96.97777777777777,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_112,98.530.501.6-231.204,37,16297026530,"{'start': '2023-03-07 16:20:00', 'end': '2025-05-01 01:22:01'}","['TXN_000245', 'TXN_000415', 'TXN_000577', 'TXN_000610', 'TXN_000623', 'TXN_001000', 'TXN_001048', 'TXN_001124', 'TXN_001126', 'TXN_001426', 'TXN_001598', 'TXN_001676', 'TXN_002451', 'TXN_002536', 'TXN_002580', 'TXN_002625', 'TXN_002658', 'TXN_003490', 'TXN_003881', 'TXN_004565', 'TXN_004593', 'TXN_004703', 'TXN_004741', 'TXN_004908', 'TXN_004962', 'TXN_005857', 'TXN_006801', 'TXN_006936', 'TXN_007063', 'TXN_007135', 'TXN_007191', 'TXN_007417', 'TXN_007451', 'TXN_007489', 'TXN_007550', 'TXN_007579', 'TXN_007853']",93.21621621621621,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_113,98.827.208.8-288.258,30,12169482693,"{'start': '2023-03-11 09:28:00', 'end': '2025-04-24 20:19:31'}","['TXN_000246', 'TXN_000308', 'TXN_000906', 'TXN_001501', 'TXN_001531', 'TXN_001554', 'TXN_002332', 'TXN_002377', 'TXN_002705', 'TXN_002873', 'TXN_002917', 'TXN_003413', 'TXN_003427', 'TXN_004192', 'TXN_004441', 'TXN_004606', 'TXN_004776', 'TXN_004855', 'TXN_004929', 'TXN_005173', 'TXN_005180', 'TXN_005233', 'TXN_005250', 'TXN_005273', 'TXN_006011', 'TXN_007377', 'TXN_007542', 'TXN_007547', 'TXN_007760', 'TXN_007988']",92.7,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_114,80.926.248.5-220.754,88,97671480992,"{'start': '2023-03-08 14:26:00', 'end': '2025-05-23 23:30:51'}","['TXN_000254', 'TXN_000306', 'TXN_000322', 'TXN_000563', 'TXN_000593', 'TXN_000745', 'TXN_000747', 'TXN_000922', 'TXN_001098', 'TXN_001330', 'TXN_001466', 'TXN_001482', 'TXN_001824', 'TXN_001967', 'TXN_002007', 'TXN_002128', 'TXN_002271', 'TXN_002430', 'TXN_002431', 'TXN_002505', 'TXN_002595', 'TXN_002606', 'TXN_002622', 'TXN_002687', 'TXN_002715', 'TXN_002799', 'TXN_002848', 'TXN_003010', 'TXN_003022', 'TXN_003202', 'TXN_003292', 'TXN_003293', 'TXN_003478', 'TXN_003537', 'TXN_003645', 'TXN_003821', 'TXN_004000', 'TXN_004117', 'TXN_004141', 'TXN_004157', 'TXN_004197', 'TXN_004668', 'TXN_004786', 'TXN_004887', 'TXN_004898', 'TXN_004934', 'TXN_005002', 'TXN_005009', 'TXN_005079', 'TXN_005087', 'TXN_005138', 'TXN_005218', 'TXN_005260', 'TXN_005276', 'TXN_005284', 'TXN_005309', 'TXN_005376', 'TXN_005460', 'TXN_005649', 'TXN_005686', 'TXN_005711', 'TXN_005713', 'TXN_005819', 'TXN_005830', 'TXN_006007', 'TXN_006017', 'TXN_006056', 'TXN_006103', 'TXN_006224', 'TXN_006329', 'TXN_006368', 'TXN_006498', 'TXN_006509', 'TXN_006843', 'TXN_006865', 'TXN_007139', 'TXN_007215', 'TXN_007252', 'TXN_007427', 'TXN_007446', 'TXN_007504', 'TXN_007571', 'TXN_007581', 'TXN_007630', 'TXN_007707', 'TXN_007874', 'TXN_007920', 'TXN_007964']",98.88636363636364,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_115,96.369.293.5-616.599,53,75968372595,"{'start': '2023-04-04 12:14:00', 'end': '2025-05-12 03:13:49'}","['TXN_000260', 'TXN_000459', 'TXN_000537', 'TXN_000585', 'TXN_000634', 'TXN_000935', 'TXN_000936', 'TXN_001041', 'TXN_001435', 'TXN_001506', 'TXN_001554', 'TXN_001613', 'TXN_001620', 'TXN_001737', 'TXN_001749', 'TXN_001914', 'TXN_002012', 'TXN_002054', 'TXN_002125', 'TXN_002183', 'TXN_002335', 'TXN_002597', 'TXN_002654', 'TXN_002796', 'TXN_002881', 'TXN_002882', 'TXN_003081', 'TXN_003600', 'TXN_003862', 'TXN_004010', 'TXN_004157', 'TXN_004164', 'TXN_004233', 'TXN_004362', 'TXN_004398', 'TXN_004549', 'TXN_004557', 'TXN_004657', 'TXN_004834', 'TXN_005173', 'TXN_005400', 'TXN_005646', 'TXN_005930', 'TXN_006357', 'TXN_006532', 'TXN_006686', 'TXN_006931', 'TXN_006989', 'TXN_007037', 'TXN_007225', 'TXN_007552', 'TXN_007636', 'TXN_007818']",98.28301886792453,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_116,19.777.392.7-878.120,52,44352244848,"{'start': '2023-03-22 18:33:00', 'end': '2025-05-14 11:59:38'}","['TXN_000277', 'TXN_000488', 'TXN_000720', 'TXN_000767', 'TXN_000855', 'TXN_000996', 'TXN_001193', 'TXN_001198', 'TXN_001398', 'TXN_001431', 'TXN_001629', 'TXN_001713', 'TXN_001775', 'TXN_001922', 'TXN_001931', 'TXN_002136', 'TXN_002184', 'TXN_002188', 'TXN_002249', 'TXN_002267', 'TXN_002641', 'TXN_002662', 'TXN_002724', 'TXN_002831', 'TXN_002901', 'TXN_002944', 'TXN_003077', 'TXN_003289', 'TXN_003292', 'TXN_003401', 'TXN_003992', 'TXN_004577', 'TXN_005093', 'TXN_005110', 'TXN_005315', 'TXN_005463', 'TXN_005527', 'TXN_005768', 'TXN_005885', 'TXN_005912', 'TXN_006063', 'TXN_006121', 'TXN_006476', 'TXN_006529', 'TXN_006760', 'TXN_006885', 'TXN_007180', 'TXN_007379', 'TXN_007510', 'TXN_007655', 'TXN_007721', 'TXN_007895']",97.76923076923077,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_117,72.701.260.3-864.930,71,91937229351,"{'start': '2023-03-06 13:02:00', 'end': '2025-05-06 07:34:44'}","['TXN_000278', 'TXN_000293', 'TXN_000530', 'TXN_000570', 'TXN_000618', 'TXN_000630', 'TXN_000641', 'TXN_001000', 'TXN_001333', 'TXN_001628', 'TXN_001722', 'TXN_001760', 'TXN_001967', 'TXN_002222', 'TXN_002289', 'TXN_002349', 'TXN_002387', 'TXN_002588', 'TXN_002787', 'TXN_002852', 'TXN_002940', 'TXN_003009', 'TXN_003363', 'TXN_003479', 'TXN_003847', 'TXN_003896', 'TXN_004008', 'TXN_004273', 'TXN_004368', 'TXN_004419', 'TXN_004420', 'TXN_004425', 'TXN_004430', 'TXN_004481', 'TXN_004491', 'TXN_004539', 'TXN_004554', 'TXN_004556', 'TXN_004921', 'TXN_005112', 'TXN_005159', 'TXN_005243', 'TXN_005278', 'TXN_005281', 'TXN_005711', 'TXN_005717', 'TXN_005813', 'TXN_005858', 'TXN_005868', 'TXN_005898', 'TXN_005956', 'TXN_006013', 'TXN_006181', 'TXN_006592', 'TXN_006721', 'TXN_006801', 'TXN_006804', 'TXN_006872', 'TXN_006892', 'TXN_007156', 'TXN_007241', 'TXN_007244', 'TXN_007279', 'TXN_007591', 'TXN_007653', 'TXN_007698', 'TXN_007801', 'TXN_007901', 'TXN_007909', 'TXN_007990', 'TXN_008000']",97.50704225352112,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_118,90.493.106.4-816.115,42,14421046031,"{'start': '2023-03-09 08:23:00', 'end': '2025-05-28 15:48:03'}","['TXN_000278', 'TXN_000302', 'TXN_000304', 'TXN_000440', 'TXN_000461', 'TXN_000589', 'TXN_000641', 'TXN_001059', 'TXN_001381', 'TXN_001778', 'TXN_001797', 'TXN_001972', 'TXN_001985', 'TXN_002017', 'TXN_002424', 'TXN_002556', 'TXN_003135', 'TXN_003138', 'TXN_003146', 'TXN_003376', 'TXN_004003', 'TXN_004050', 'TXN_004109', 'TXN_004217', 'TXN_004550', 'TXN_005236', 'TXN_005246', 'TXN_005484', 'TXN_005823', 'TXN_006283', 'TXN_006375', 'TXN_006388', 'TXN_006484', 'TXN_006490', 'TXN_006690', 'TXN_006753', 'TXN_006911', 'TXN_007205', 'TXN_007279', 'TXN_007340', 'TXN_007801', 'TXN_007937']",92.38095238095238,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_119,14.596.559.9-643.786,53,65311650884,"{'start': '2023-03-02 08:38:00', 'end': '2025-05-28 13:33:00'}","['TXN_000279', 'TXN_000389', 'TXN_000730', 'TXN_000792', 'TXN_000856', 'TXN_001194', 'TXN_001417', 'TXN_001503', 'TXN_001535', 'TXN_001782', 'TXN_002442', 'TXN_002497', 'TXN_002681', 'TXN_002682', 'TXN_003022', 'TXN_003245', 'TXN_003399', 'TXN_003413', 'TXN_003723', 'TXN_003750', 'TXN_003826', 'TXN_004111', 'TXN_004132', 'TXN_004193', 'TXN_004222', 'TXN_004266', 'TXN_004394', 'TXN_004790', 'TXN_004814', 'TXN_005068', 'TXN_005340', 'TXN_005424', 'TXN_005448', 'TXN_005477', 'TXN_005493', 'TXN_005510', 'TXN_005679', 'TXN_005800', 'TXN_005996', 'TXN_006019', 'TXN_006203', 'TXN_006231', 'TXN_006302', 'TXN_006539', 'TXN_006623', 'TXN_006739', 'TXN_006974', 'TXN_007007', 'TXN_007133', 'TXN_007134', 'TXN_007148', 'TXN_007178', 'TXN_007216']",97.79245283018868,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
